tanggal,id_komoditas,nama_komoditas,id_harga_pangan,nama_pasar,harga
2023-03-22,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-23,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-24,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-25,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-26,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-27,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-28,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-29,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-30,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-03-31,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-01,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-02,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-03,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-04,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-05,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-06,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-07,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-08,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-09,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-10,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-11,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-12,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-13,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-14,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-15,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-16,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-17,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-18,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-19,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-20,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-21,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-22,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-23,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-24,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-25,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-26,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-27,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-28,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-29,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-04-30,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-01,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-02,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-03,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-04,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-05,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-06,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-07,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-08,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-09,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-10,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-11,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-12,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-13,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-14,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-15,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-16,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-05-17,17,"Cabai Rawit Merah,1 kg",eyJpdiI6IlRCY0lVSUN4MFd1ak5hdWdYUkxVMlE9PSIsInZhbHVlIjoiVEE0WTFmTEtaVW4rRTZuMnRUam14QT09IiwibWFjIjoiMWIxODg3Mjc4MzRkNmI4MmRmMjQ1NWZlOWVkNWU2ODQ1ZDMyMzJlNGJkZjljMzgyY2Y4ZDc0OGY0ZmJlMDBkOSIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
